,Date,Favorite,UnderDog,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,Season,home_team,away_team,home_fav,date_match,home_abbr,away_abbr
1320,"November 21, 2021 1:00 PM",49ers,at Jaguars,-6.5,45.5,-287,233,2021,Jaguars,49ers,False,2021-11-21,JAX,SF
1321,"November 21, 2021 1:00 PM",at Panthers,Commanders,-3.0,43.0,147,-176,2021,Panthers,Commanders,True,2021-11-21,CAR,WAS
1322,"November 21, 2021 4:05 PM",Bengals,at Raiders,-1.5,50.5,-128,108,2021,Raiders,Bengals,False,2021-11-21,LV,CIN
1323,"November 21, 2021 4:25 PM",at Chiefs,Cowboys,-2.5,56.0,119,-141,2021,Chiefs,Cowboys,True,2021-11-21,KC,DAL
1324,"November 21, 2021 4:25 PM",at Seahawks,Cardinals,-4.5,45.0,173,-208,2021,Seahawks,Cardinals,True,2021-11-21,SEA,ARI
1325,"November 21, 2021 8:20 PM",at Chargers,Steelers,-6.5,47.5,226,-275,2021,Chargers,Steelers,True,2021-11-21,LAC,PIT
1326,"November 22, 2021 8:15 PM",at Buccaneers,Giants,-11.0,49.5,405,-541,2021,Buccaneers,Giants,True,2021-11-22,TB,NYG
1327,"November 25, 2021 12:30 PM",Bears,at Lions,-2.5,41.5,-147,123,2021,Lions,Bears,False,2021-11-25,DET,CHI
1328,"November 25, 2021 4:30 PM",at Cowboys,Raiders,-7.0,50.5,263,-330,2021,Cowboys,Raiders,True,2021-11-25,DAL,LV
1329,"November 25, 2021 8:20 PM",Bills,at Saints,-6.5,45.0,-297,240,2021,Saints,Bills,False,2021-11-25,NO,BUF
1330,"November 28, 2021 1:00 PM",Panthers,at Dolphins,-1.0,41.0,-117,-102,2021,Dolphins,Panthers,False,2021-11-28,MIA,CAR
1331,"November 28, 2021 1:00 PM",at Texans,Jets,-2.5,44.5,122,-144,2021,Texans,Jets,True,2021-11-28,HOU,NYJ
1332,"November 28, 2021 1:00 PM",Eagles,at Giants,-4.0,45.0,-197,165,2021,Giants,Eagles,False,2021-11-28,NYG,PHI
1333,"November 28, 2021 1:00 PM",at Bengals,Steelers,-4.0,43.5,158,-188,2021,Bengals,Steelers,True,2021-11-28,CIN,PIT
1334,"November 28, 2021 1:00 PM",Buccaneers,at Colts,-3.0,53.5,-153,130,2021,Colts,Buccaneers,False,2021-11-28,IND,TB
1335,"November 28, 2021 1:00 PM",at Patriots,Titans,-7.0,43.0,253,-315,2021,Patriots,Titans,True,2021-11-28,NE,TEN
1336,"November 28, 2021 1:00 PM",Falcons,at Jaguars,-2.0,46.0,-124,105,2021,Jaguars,Falcons,False,2021-11-28,JAX,ATL
1337,"November 28, 2021 4:05 PM",Chargers,at Broncos,-3.0,47.5,-147,125,2021,Broncos,Chargers,False,2021-11-28,DEN,LAC
1338,"November 28, 2021 4:25 PM",Rams,at Packers,-1.5,46.5,-123,104,2021,Packers,Rams,False,2021-11-28,GB,LAR
1339,"November 28, 2021 4:25 PM",at 49ers,Vikings,-4.0,48.5,171,-203,2021,49ers,Vikings,True,2021-11-28,SF,MIN
1340,"November 28, 2021 8:20 PM",at Ravens,Browns,-3.0,47.0,136,-161,2021,Ravens,Browns,True,2021-11-28,BAL,CLE
1341,"November 29, 2021 8:15 PM",Seahawks,at Commanders,-2.0,47.0,-128,107,2021,Commanders,Seahawks,False,2021-11-29,WAS,SEA
1342,"December 2, 2021 8:20 PM",Cowboys,at Saints,-6.0,46.0,-262,218,2021,Saints,Cowboys,False,2021-12-02,NO,DAL
1343,"December 5, 2021 1:00 PM",Cardinals,at Bears,-8.0,43.0,-377,290,2021,Bears,Cardinals,False,2021-12-05,CHI,ARI
1344,"December 5, 2021 1:00 PM",Colts,at Texans,-10.0,45.0,-462,352,2021,Texans,Colts,False,2021-12-05,HOU,IND
1345,"December 5, 2021 1:00 PM",at Bengals,Chargers,-3.0,50.0,126,-148,2021,Bengals,Chargers,True,2021-12-05,CIN,LAC
1346,"December 5, 2021 1:00 PM",Vikings,at Lions,-7.0,47.0,-311,251,2021,Lions,Vikings,False,2021-12-05,DET,MIN
1347,"December 5, 2021 1:00 PM",at Dolphins,Giants,-6.5,40.0,222,-275,2021,Dolphins,Giants,True,2021-12-05,MIA,NYG
1348,"December 5, 2021 1:00 PM",Eagles,at Jets,-5.5,44.0,-210,174,2021,Jets,Eagles,False,2021-12-05,NYJ,PHI
1349,"December 5, 2021 1:00 PM",Buccaneers,at Falcons,-11.0,50.5,-537,406,2021,Falcons,Buccaneers,False,2021-12-05,ATL,TB
1350,"December 5, 2021 4:05 PM",at Raiders,Commanders,-2.0,47.5,111,-134,2021,Raiders,Commanders,True,2021-12-05,LV,WAS
1351,"December 5, 2021 4:05 PM",at Rams,Jaguars,-14.0,48.0,556,-794,2021,Rams,Jaguars,True,2021-12-05,LAR,JAX
1352,"December 5, 2021 4:25 PM",Ravens,at Steelers,-4.0,44.0,-200,168,2021,Steelers,Ravens,False,2021-12-05,PIT,BAL
1353,"December 5, 2021 4:25 PM",49ers,at Seahawks,-2.5,44.5,-140,119,2021,Seahawks,49ers,False,2021-12-05,SEA,SF
1354,"December 5, 2021 8:20 PM",at Chiefs,Broncos,-8.5,46.5,309,-392,2021,Chiefs,Broncos,True,2021-12-05,KC,DEN
1355,"December 6, 2021 8:15 PM",at Bills,Patriots,-3.0,40.0,127,-150,2021,Bills,Patriots,True,2021-12-06,BUF,NE
1356,"December 9, 2021 8:20 PM",at Vikings,Steelers,-3.5,45.0,151,-179,2021,Vikings,Steelers,True,2021-12-09,MIN,PIT
1357,"December 12, 2021 1:00 PM",Seahawks,at Texans,-9.5,41.0,-426,332,2021,Texans,Seahawks,False,2021-12-12,HOU,SEA
1358,"December 12, 2021 1:00 PM",at Chiefs,Raiders,-9.5,48.0,344,-440,2021,Chiefs,Raiders,True,2021-12-12,KC,LV
1359,"December 12, 2021 1:00 PM",Saints,at Jets,-4.5,42.5,-216,180,2021,Jets,Saints,False,2021-12-12,NYJ,NO
1360,"December 12, 2021 1:00 PM",at Panthers,Falcons,-2.5,41.0,115,-137,2021,Panthers,Falcons,True,2021-12-12,CAR,ATL
1361,"December 12, 2021 1:00 PM",at Browns,Ravens,-3.0,44.0,128,-151,2021,Browns,Ravens,True,2021-12-12,CLE,BAL
1362,"December 12, 2021 1:00 PM",Cowboys,at Commanders,-6.5,48.0,-274,223,2021,Commanders,Cowboys,False,2021-12-12,WAS,DAL
1363,"December 12, 2021 1:00 PM",at Titans,Jaguars,-9.0,44.0,338,-433,2021,Titans,Jaguars,True,2021-12-12,TEN,JAX
1364,"December 12, 2021 4:05 PM",at Broncos,Lions,-12.0,42.0,446,-607,2021,Broncos,Lions,True,2021-12-12,DEN,DET
1365,"December 12, 2021 4:05 PM",at Chargers,Giants,-9.0,43.5,318,-402,2021,Chargers,Giants,True,2021-12-12,LAC,NYG
1366,"December 12, 2021 4:25 PM",49ers,at Bengals,-2.0,49.5,-129,108,2021,Bengals,49ers,False,2021-12-12,CIN,SF
1367,"December 12, 2021 4:25 PM",at Buccaneers,Bills,-3.5,52.5,158,-188,2021,Buccaneers,Bills,True,2021-12-12,TB,BUF
1368,"December 12, 2021 8:20 PM",at Packers,Bears,-11.0,43.0,461,-645,2021,Packers,Bears,True,2021-12-12,GB,CHI
1369,"December 13, 2021 8:15 PM",at Cardinals,Rams,-3.0,51.0,133,-158,2021,Cardinals,Rams,True,2021-12-13,ARI,LAR
1370,"December 16, 2021 8:20 PM",Chiefs,at Chargers,-3.0,54.0,-172,145,2021,Chargers,Chiefs,False,2021-12-16,LAC,KC
1371,"December 18, 2021 8:20 PM",at Colts,Patriots,-2.0,46.0,103,-125,2021,Colts,Patriots,True,2021-12-18,IND,NE
1372,"December 19, 2021 1:00 PM",at Dolphins,Jets,-10.0,42.0,343,-440,2021,Dolphins,Jets,True,2021-12-19,MIA,NYJ
1373,"December 19, 2021 1:00 PM",at Steelers,Titans,-0.5,43.5,-104,-114,2021,Steelers,Titans,True,2021-12-19,PIT,TEN
1374,"December 19, 2021 1:00 PM",at Jaguars,Texans,-6.0,39.5,200,-244,2021,Jaguars,Texans,True,2021-12-19,JAX,HOU
1375,"December 19, 2021 1:00 PM",Cowboys,at Giants,-12.0,43.5,-544,408,2021,Giants,Cowboys,False,2021-12-19,NYG,DAL
1376,"December 19, 2021 1:00 PM",Cardinals,at Lions,-12.5,48.0,-671,482,2021,Lions,Cardinals,False,2021-12-19,DET,ARI
1377,"December 19, 2021 1:00 PM",at Bills,Panthers,-14.5,43.5,602,-893,2021,Bills,Panthers,True,2021-12-19,BUF,CAR
1378,"December 19, 2021 4:05 PM",at Broncos,Bengals,-3.0,44.0,132,-155,2021,Broncos,Bengals,True,2021-12-19,DEN,CIN
1379,"December 19, 2021 4:05 PM",at 49ers,Falcons,-9.0,47.5,310,-399,2021,49ers,Falcons,True,2021-12-19,SF,ATL
1380,"December 19, 2021 4:25 PM",Packers,at Ravens,-8.5,45.0,-394,317,2021,Ravens,Packers,False,2021-12-19,BAL,GB
1381,"December 19, 2021 8:20 PM",at Buccaneers,Saints,-11.5,45.5,447,-602,2021,Buccaneers,Saints,True,2021-12-19,TB,NO
1382,"December 20, 2021 5:00 PM",Raiders,at Browns,-2.5,41.0,-145,124,2021,Browns,Raiders,False,2021-12-20,CLE,LV
1383,"December 20, 2021 8:15 PM",Vikings,at Bears,-7.0,47.0,-311,252,2021,Bears,Vikings,False,2021-12-20,CHI,MIN
1384,"December 21, 2021 7:00 PM",at Rams,Seahawks,-7.0,47.0,267,-333,2021,Rams,Seahawks,True,2021-12-21,LAR,SEA
1385,"December 21, 2021 7:00 PM",at Eagles,Commanders,-10.0,40.0,351,-449,2021,Eagles,Commanders,True,2021-12-21,PHI,WAS
1386,"December 23, 2021 8:20 PM",49ers,at Titans,-3.5,45.5,-176,148,2021,Titans,49ers,False,2021-12-23,TEN,SF
1387,"December 25, 2021 4:30 PM",at Packers,Browns,-7.5,46.5,300,-384,2021,Packers,Browns,True,2021-12-25,GB,CLE
1388,"December 25, 2021 8:15 PM",at Cardinals,Colts,-3.0,48.0,131,-154,2021,Cardinals,Colts,True,2021-12-25,ARI,IND
1389,"December 26, 2021 1:00 PM",at Jets,Jaguars,-2.5,42.5,115,-136,2021,Jets,Jaguars,True,2021-12-26,NYJ,JAX
1390,"December 26, 2021 1:00 PM",Chargers,at Texans,-12.5,45.5,-656,473,2021,Texans,Chargers,False,2021-12-26,HOU,LAC
1391,"December 26, 2021 1:00 PM",Rams,at Vikings,-3.0,48.5,-173,146,2021,Vikings,Rams,False,2021-12-26,MIN,LAR
1392,"December 26, 2021 1:00 PM",at Bengals,Ravens,-7.5,43.0,274,-340,2021,Bengals,Ravens,True,2021-12-26,CIN,BAL
1393,"December 26, 2021 1:00 PM",at Patriots,Bills,-1.0,43.5,-107,-111,2021,Patriots,Bills,True,2021-12-26,NE,BUF
1394,"December 26, 2021 1:00 PM",Buccaneers,at Panthers,-10.5,44.0,-510,380,2021,Panthers,Buccaneers,False,2021-12-26,CAR,TB
1395,"December 26, 2021 1:00 PM",at Eagles,Giants,-11.0,41.0,410,-550,2021,Eagles,Giants,True,2021-12-26,PHI,NYG
1396,"December 26, 2021 1:00 PM",at Falcons,Lions,-7.5,42.5,276,-346,2021,Falcons,Lions,True,2021-12-26,ATL,DET
1397,"December 26, 2021 4:05 PM",at Seahawks,Bears,-7.0,41.0,254,-314,2021,Seahawks,Bears,True,2021-12-26,SEA,CHI
1398,"December 26, 2021 4:25 PM",Broncos,at Raiders,-1.0,42.0,-113,-106,2021,Raiders,Broncos,False,2021-12-26,LV,DEN
1399,"December 26, 2021 4:25 PM",at Chiefs,Steelers,-10.5,44.5,364,-468,2021,Chiefs,Steelers,True,2021-12-26,KC,PIT
1400,"December 26, 2021 8:20 PM",at Cowboys,Commanders,-9.5,46.0,356,-461,2021,Cowboys,Commanders,True,2021-12-26,DAL,WAS
1401,"December 27, 2021 8:15 PM",Dolphins,at Saints,-3.0,37.5,-172,145,2021,Saints,Dolphins,False,2021-12-27,NO,MIA
1402,"January 2, 2022 1:00 PM",at Bills,Falcons,-14.0,46.0,611,-899,2021,Bills,Falcons,True,2022-01-02,BUF,ATL
1403,"January 2, 2022 1:00 PM",at Patriots,Jaguars,-17.0,41.5,822,-1329,2021,Patriots,Jaguars,True,2022-01-02,NE,JAX
1404,"January 2, 2022 1:00 PM",Chiefs,at Bengals,-3.5,51.0,-184,154,2021,Bengals,Chiefs,False,2022-01-02,CIN,KC
1405,"January 2, 2022 1:00 PM",Rams,at Ravens,-7.0,47.0,-311,253,2021,Ravens,Rams,False,2022-01-02,BAL,LAR
1406,"January 2, 2022 1:00 PM",at Colts,Raiders,-8.5,46.0,304,-385,2021,Colts,Raiders,True,2022-01-02,IND,LV
1407,"January 2, 2022 1:00 PM",at Titans,Dolphins,-3.0,40.5,136,-161,2021,Titans,Dolphins,True,2022-01-02,TEN,MIA
1408,"January 2, 2022 1:00 PM",at Bears,Giants,-6.5,36.5,235,-285,2021,Bears,Giants,True,2022-01-02,CHI,NYG
1409,"January 2, 2022 1:00 PM",Eagles,at Commanders,-6.0,45.0,-249,206,2021,Commanders,Eagles,False,2022-01-02,WAS,PHI
1410,"January 2, 2022 1:00 PM",Buccaneers,at Jets,-14.0,47.5,-828,580,2021,Jets,Buccaneers,False,2022-01-02,NYJ,TB
1411,"January 2, 2022 4:05 PM",at 49ers,Texans,-14.0,44.0,506,-713,2021,49ers,Texans,True,2022-01-02,SF,HOU
1412,"January 2, 2022 4:05 PM",at Chargers,Broncos,-8.0,45.0,288,-364,2021,Chargers,Broncos,True,2022-01-02,LAC,DEN
1413,"January 2, 2022 4:25 PM",at Seahawks,Lions,-9.0,41.5,317,-398,2021,Seahawks,Lions,True,2022-01-02,SEA,DET
1414,"January 2, 2022 4:25 PM",at Saints,Panthers,-6.5,37.0,237,-292,2021,Saints,Panthers,True,2022-01-02,NO,CAR
1415,"January 2, 2022 4:25 PM",at Cowboys,Cardinals,-6.5,52.5,214,-262,2021,Cowboys,Cardinals,True,2022-01-02,DAL,ARI
1416,"January 2, 2022 8:20 PM",at Packers,Vikings,-12.5,42.5,498,-690,2021,Packers,Vikings,True,2022-01-02,GB,MIN
1417,"January 3, 2022 8:15 PM",Browns,at Steelers,-1.0,43.5,-114,-105,2021,Steelers,Browns,False,2022-01-03,PIT,CLE
1418,"January 8, 2022 4:30 PM",Chiefs,at Broncos,-11.5,44.5,-601,454,2021,Broncos,Chiefs,False,2022-01-08,DEN,KC
1419,"January 8, 2022 8:15 PM",Cowboys,at Eagles,-6.0,45.5,-257,215,2021,Eagles,Cowboys,False,2022-01-08,PHI,DAL
1420,"January 9, 2022 1:00 PM",Packers,at Lions,-4.0,45.0,-200,167,2021,Lions,Packers,False,2022-01-09,DET,GB
1421,"January 9, 2022 1:00 PM",Colts,at Jaguars,-14.0,43.5,-962,641,2021,Jaguars,Colts,False,2022-01-09,JAX,IND
1422,"January 9, 2022 1:00 PM",at Vikings,Bears,-3.5,45.0,157,-187,2021,Vikings,Bears,True,2022-01-09,MIN,CHI
1423,"January 9, 2022 1:00 PM",at Browns,Bengals,-6.5,38.0,217,-266,2021,Browns,Bengals,True,2022-01-09,CLE,CIN
1424,"January 9, 2022 1:00 PM",at Ravens,Steelers,-3.0,41.0,134,-158,2021,Ravens,Steelers,True,2022-01-09,BAL,PIT
1425,"January 9, 2022 1:00 PM",Titans,at Texans,-11.0,43.0,-576,425,2021,Texans,Titans,False,2022-01-09,HOU,TEN
1426,"January 9, 2022 1:00 PM",Commanders,at Giants,-6.0,36.0,-248,205,2021,Giants,Commanders,False,2022-01-09,NYG,WAS
1427,"January 9, 2022 4:25 PM",at Cardinals,Seahawks,-5.5,48.5,199,-241,2021,Cardinals,Seahawks,True,2022-01-09,ARI,SEA
1428,"January 9, 2022 4:25 PM",at Rams,49ers,-3.5,46.5,152,-180,2021,Rams,49ers,True,2022-01-09,LAR,SF
1429,"January 9, 2022 4:25 PM",at Buccaneers,Panthers,-11.0,42.5,378,-496,2021,Buccaneers,Panthers,True,2022-01-09,TB,CAR
1430,"January 9, 2022 4:25 PM",Patriots,at Dolphins,-6.5,41.0,-267,219,2021,Dolphins,Patriots,False,2022-01-09,MIA,NE
1431,"January 9, 2022 4:25 PM",Saints,at Falcons,-4.5,40.0,-212,177,2021,Falcons,Saints,False,2022-01-09,ATL,NO
1432,"January 9, 2022 4:25 PM",at Bills,Jets,-16.0,42.0,710,-1153,2021,Bills,Jets,True,2022-01-09,BUF,NYJ
1433,"January 9, 2022 8:20 PM",Chargers,at Raiders,-3.0,49.0,-175,148,2021,Raiders,Chargers,False,2022-01-09,LV,LAC
1434,"September 16, 2021 8:20 PM",at Commanders,Giants,-4.5,41.5,170,-202,2021,Commanders,Giants,True,2021-09-16,WAS,NYG
1435,"September 19, 2021 1:00 PM",49ers,at Eagles,-3.0,49.0,-149,125,2021,Eagles,49ers,False,2021-09-19,PHI,SF
1436,"September 19, 2021 1:00 PM",Patriots,at Jets,-5.5,43.0,-237,195,2021,Jets,Patriots,False,2021-09-19,NYJ,NE
1437,"September 19, 2021 1:00 PM",Saints,at Panthers,-3.0,44.5,-153,130,2021,Panthers,Saints,False,2021-09-19,CAR,NO
1438,"September 19, 2021 1:00 PM",Bills,at Dolphins,-3.5,48.0,-187,156,2021,Dolphins,Bills,False,2021-09-19,MIA,BUF
1439,"September 19, 2021 1:00 PM",at Bears,Bengals,-1.5,44.5,106,-125,2021,Bears,Bengals,True,2021-09-19,CHI,CIN
1440,"September 19, 2021 1:00 PM",Broncos,at Jaguars,-6.0,45.5,-270,221,2021,Jaguars,Broncos,False,2021-09-19,JAX,DEN
1441,"September 19, 2021 1:00 PM",at Browns,Texans,-13.5,48.0,525,-741,2021,Browns,Texans,True,2021-09-19,CLE,HOU
1442,"September 19, 2021 1:00 PM",Rams,at Colts,-4.0,48.5,-201,169,2021,Colts,Rams,False,2021-09-19,IND,LAR
1443,"September 19, 2021 1:00 PM",at Steelers,Raiders,-5.5,46.5,187,-226,2021,Steelers,Raiders,True,2021-09-19,PIT,LV
1444,"September 19, 2021 4:05 PM",at Cardinals,Vikings,-3.5,50.5,163,-194,2021,Cardinals,Vikings,True,2021-09-19,ARI,MIN
1445,"September 19, 2021 4:05 PM",at Buccaneers,Falcons,-13.0,52.0,543,-756,2021,Buccaneers,Falcons,True,2021-09-19,TB,ATL
1446,"September 19, 2021 4:25 PM",at Seahawks,Titans,-6.5,54.0,225,-281,2021,Seahawks,Titans,True,2021-09-19,SEA,TEN
1447,"September 19, 2021 4:25 PM",at Chargers,Cowboys,-3.0,55.0,133,-158,2021,Chargers,Cowboys,True,2021-09-19,LAC,DAL
1448,"September 19, 2021 8:20 PM",Chiefs,at Ravens,-4.0,53.5,-196,160,2021,Ravens,Chiefs,False,2021-09-19,BAL,KC
1449,"September 20, 2021 8:15 PM",at Packers,Lions,-11.5,49.5,439,-591,2021,Packers,Lions,True,2021-09-20,GB,DET
1450,"September 23, 2021 8:20 PM",Panthers,at Texans,-8.5,43.0,-402,317,2021,Texans,Panthers,False,2021-09-23,HOU,CAR
1451,"September 26, 2021 1:00 PM",at Browns,Bears,-8.0,45.0,286,-366,2021,Browns,Bears,True,2021-09-26,CLE,CHI
1452,"September 26, 2021 1:00 PM",at Steelers,Bengals,-2.5,42.0,117,-137,2021,Steelers,Bengals,True,2021-09-26,PIT,CIN
1453,"September 26, 2021 1:00 PM",Cardinals,at Jaguars,-8.0,51.0,-385,304,2021,Jaguars,Cardinals,False,2021-09-26,JAX,ARI
1454,"September 26, 2021 1:00 PM",at Giants,Falcons,-2.5,47.0,123,-144,2021,Giants,Falcons,True,2021-09-26,NYG,ATL
1455,"September 26, 2021 1:00 PM",Ravens,at Lions,-7.5,50.5,-387,304,2021,Lions,Ravens,False,2021-09-26,DET,BAL
1456,"September 26, 2021 1:00 PM",at Titans,Colts,-4.5,47.0,179,-218,2021,Titans,Colts,True,2021-09-26,TEN,IND
1457,"September 26, 2021 1:00 PM",at Chiefs,Chargers,-7.0,54.0,248,-305,2021,Chiefs,Chargers,True,2021-09-26,KC,LAC
1458,"September 26, 2021 1:00 PM",at Patriots,Saints,-3.0,43.5,128,-151,2021,Patriots,Saints,True,2021-09-26,NE,NO
1459,"September 26, 2021 1:00 PM",at Bills,Commanders,-7.5,45.5,272,-340,2021,Bills,Commanders,True,2021-09-26,BUF,WAS
1460,"September 26, 2021 4:05 PM",at Broncos,Jets,-10.0,41.5,434,-585,2021,Broncos,Jets,True,2021-09-26,DEN,NYJ
1461,"September 26, 2021 4:05 PM",at Raiders,Dolphins,-3.5,45.0,151,-180,2021,Raiders,Dolphins,True,2021-09-26,LV,MIA
1462,"September 26, 2021 4:25 PM",Seahawks,at Vikings,-2.0,54.0,-127,107,2021,Vikings,Seahawks,False,2021-09-26,MIN,SEA
1463,"September 26, 2021 4:25 PM",Buccaneers,at Rams,-0.5,55.0,-112,-107,2021,Rams,Buccaneers,False,2021-09-26,LAR,TB
1464,"September 26, 2021 8:20 PM",at 49ers,Packers,-3.5,50.5,148,-176,2021,49ers,Packers,True,2021-09-26,SF,GB
1465,"September 27, 2021 8:15 PM",at Cowboys,Eagles,-3.5,51.5,154,-185,2021,Cowboys,Eagles,True,2021-09-27,DAL,PHI
1466,"September 30, 2021 8:20 PM",at Bengals,Jaguars,-7.0,46.0,270,-342,2021,Bengals,Jaguars,True,2021-09-30,CIN,JAX
1467,"October 3, 2021 1:00 PM",Chiefs,at Eagles,-7.0,53.5,-357,278,2021,Eagles,Chiefs,False,2021-10-03,PHI,KC
1468,"October 3, 2021 1:00 PM",at Cowboys,Panthers,-4.0,51.5,173,-207,2021,Cowboys,Panthers,True,2021-10-03,DAL,CAR
1469,"October 3, 2021 1:00 PM",Browns,at Vikings,-0.5,51.5,-112,-107,2021,Vikings,Browns,False,2021-10-03,MIN,CLE
1470,"October 3, 2021 1:00 PM",at Bears,Lions,-2.5,41.5,127,-150,2021,Bears,Lions,True,2021-10-03,CHI,DET
1471,"October 3, 2021 1:00 PM",at Bills,Texans,-18.0,47.0,937,-1703,2021,Bills,Texans,True,2021-10-03,BUF,HOU
1472,"October 3, 2021 1:00 PM",at Dolphins,Colts,-3.0,41.5,122,-146,2021,Dolphins,Colts,True,2021-10-03,MIA,IND
1473,"October 3, 2021 1:00 PM",at Saints,Giants,-7.0,42.5,270,-338,2021,Saints,Giants,True,2021-10-03,NO,NYG
1474,"October 3, 2021 1:00 PM",Titans,at Jets,-5.5,44.5,-267,215,2021,Jets,Titans,False,2021-10-03,NYJ,TEN
1475,"October 3, 2021 1:00 PM",Commanders,at Falcons,-2.0,47.5,-127,107,2021,Falcons,Commanders,False,2021-10-03,ATL,WAS
1476,"October 3, 2021 4:05 PM",at 49ers,Seahawks,-2.5,52.0,115,-137,2021,49ers,Seahawks,True,2021-10-03,SF,SEA
1477,"October 3, 2021 4:05 PM",at Rams,Cardinals,-3.5,54.0,172,-206,2021,Rams,Cardinals,True,2021-10-03,LAR,ARI
1478,"October 3, 2021 4:25 PM",at Broncos,Ravens,-1.0,44.0,-101,-119,2021,Broncos,Ravens,True,2021-10-03,DEN,BAL
1479,"October 3, 2021 4:25 PM",at Packers,Steelers,-6.0,45.5,215,-266,2021,Packers,Steelers,True,2021-10-03,GB,PIT
1480,"October 3, 2021 8:20 PM",Buccaneers,at Patriots,-6.5,49.5,-289,234,2021,Patriots,Buccaneers,False,2021-10-03,NE,TB
1481,"October 4, 2021 8:15 PM",at Chargers,Raiders,-3.5,52.0,143,-170,2021,Chargers,Raiders,True,2021-10-04,LAC,LV
1482,"October 7, 2021 8:20 PM",Rams,at Seahawks,-2.5,53.0,-145,124,2021,Seahawks,Rams,False,2021-10-07,SEA,LAR
1483,"October 10, 2021 9:30 AM",at Falcons,Jets,-2.5,45.0,122,-144,2021,Falcons,Jets,True,2021-10-10,ATL,NYJ
1484,"October 10, 2021 1:00 PM",at Panthers,Eagles,-2.5,46.0,119,-141,2021,Panthers,Eagles,True,2021-10-10,CAR,PHI
1485,"October 10, 2021 1:00 PM",Titans,at Jaguars,-5.0,48.5,-201,168,2021,Jaguars,Titans,False,2021-10-10,JAX,TEN
1486,"October 10, 2021 1:00 PM",at Buccaneers,Dolphins,-11.0,48.0,432,-586,2021,Buccaneers,Dolphins,True,2021-10-10,TB,MIA
1487,"October 10, 2021 1:00 PM",Patriots,at Texans,-8.0,39.0,-377,296,2021,Texans,Patriots,False,2021-10-10,HOU,NE
1488,"October 10, 2021 1:00 PM",Saints,at Commanders,-2.5,43.5,-141,119,2021,Commanders,Saints,False,2021-10-10,WAS,NO
1489,"October 10, 2021 1:00 PM",Broncos,at Steelers,-2.0,39.5,-127,107,2021,Steelers,Broncos,False,2021-10-10,PIT,DEN
1490,"October 10, 2021 1:00 PM",at Vikings,Lions,-10.0,49.5,334,-429,2021,Vikings,Lions,True,2021-10-10,MIN,DET
1491,"October 10, 2021 1:00 PM",Packers,at Bengals,-2.5,50.5,-137,115,2021,Bengals,Packers,False,2021-10-10,CIN,GB
1492,"October 10, 2021 4:05 PM",at Raiders,Bears,-5.0,46.0,202,-246,2021,Raiders,Bears,True,2021-10-10,LV,CHI
1493,"October 10, 2021 4:05 PM",at Chargers,Browns,-2.5,47.0,114,-135,2021,Chargers,Browns,True,2021-10-10,LAC,CLE
1494,"October 10, 2021 4:25 PM",at Cardinals,49ers,-5.5,48.5,199,-243,2021,Cardinals,49ers,True,2021-10-10,ARI,SF
1495,"October 10, 2021 4:25 PM",at Cowboys,Giants,-7.0,52.5,253,-317,2021,Cowboys,Giants,True,2021-10-10,DAL,NYG
1496,"October 10, 2021 8:20 PM",at Chiefs,Bills,-2.5,56.5,124,-147,2021,Chiefs,Bills,True,2021-10-10,KC,BUF
1497,"October 11, 2021 8:15 PM",at Ravens,Colts,-7.5,46.5,278,-349,2021,Ravens,Colts,True,2021-10-11,BAL,IND
1498,"October 14, 2021 8:20 PM",Buccaneers,at Eagles,-7.0,52.5,-305,247,2021,Eagles,Buccaneers,False,2021-10-14,PHI,TB
1499,"October 17, 2021 9:30 AM",Dolphins,at Jaguars,-1.5,47.0,-128,109,2021,Jaguars,Dolphins,False,2021-10-17,JAX,MIA
1500,"October 17, 2021 1:00 PM",Vikings,at Panthers,-2.0,45.5,-132,112,2021,Panthers,Vikings,False,2021-10-17,CAR,MIN
1501,"October 17, 2021 1:00 PM",Bengals,at Lions,-3.5,46.5,-190,159,2021,Lions,Bengals,False,2021-10-17,DET,CIN
1502,"October 17, 2021 1:00 PM",Packers,at Bears,-5.5,44.0,-223,181,2021,Bears,Packers,False,2021-10-17,CHI,GB
1503,"October 17, 2021 1:00 PM",at Colts,Texans,-11.5,44.5,420,-565,2021,Colts,Texans,True,2021-10-17,IND,HOU
1504,"October 17, 2021 1:00 PM",Chiefs,at Commanders,-6.5,54.0,-291,236,2021,Commanders,Chiefs,False,2021-10-17,WAS,KC
1505,"October 17, 2021 1:00 PM",at Ravens,Chargers,-3.0,51.0,135,-160,2021,Ravens,Chargers,True,2021-10-17,BAL,LAC
1506,"October 17, 2021 1:00 PM",Rams,at Giants,-7.5,49.0,-384,300,2021,Giants,Rams,False,2021-10-17,NYG,LAR
1507,"October 17, 2021 4:05 PM",at Browns,Cardinals,-3.0,48.5,131,-156,2021,Browns,Cardinals,True,2021-10-17,CLE,ARI
1508,"October 17, 2021 4:25 PM",Cowboys,at Patriots,-3.5,50.5,-194,162,2021,Patriots,Cowboys,False,2021-10-17,NE,DAL
1509,"October 17, 2021 4:25 PM",at Broncos,Raiders,-5.0,45.0,175,-209,2021,Broncos,Raiders,True,2021-10-17,DEN,LV
